nan,40.1145172119,19.929315567
nan,43.156867981,25.8260803223
nan,46.4957504272,28.5920200348
nan,34.9526290894,31.5766620636
nan,38.7275886536,34.0326461792
nan,41.9439086914,20.3696556091
nan,44.5575256348,16.1194553375
nan,46.2171478271,21.6130256653
nan,33.5838317871,12.9008541107
nan,37.3871498108,10.8826179504
nan,40.0199279785,15.264175415
nan,41.6177978516,17.7865390778
nan,29.9966621399,19.7249622345
nan,35.6277809143,14.3853006363
nan,25.2443447113,19.7679424286
nan,28.2368774414,22.7704410553
nan,40.694442749,25.9376430511
nan,42.9455947876,27.1255073547
nan,37.5876693726,14.9035778046
nan,40.3144874573,11.676404953
nan,43.3252716064,15.9281406403
nan,33.8324241638,29.0835533142
nan,36.3669624329,39.6113891602
nan,39.1676216125,47.0965805054
nan,41.3764839172,51.0665817261
nan,43.1938858032,38.1660804749
nan,31.2113399506,52.6637115479
nan,34.7251625061,63.4945259094
nan,37.0558547974,74.1365432739
nan,38.3043136597,82.1063995361
nan,27.4485340118,42.6135101318
nan,32.7796173096,36.8301887512
nan,22.7959804535,44.8037757874
nan,25.6994400024,22.3794574738
nan,43.2621231079,25.8310813904
nan,45.7930641174,41.0395126343
nan,40.2594833374,68.6097259521
nan,43.23777771,44.5929450989
nan,46.2668685913,54.149848938
nan,35.7805252075,34.7566413879
nan,39.0257530212,61.9254455566
nan,42.2021179199,49.8688354492
nan,44.2739639282,49.7502746582
nan,46.1619377136,61.8510513306
nan,33.2902412415,157.195831299
nan,37.5158538818,57.4990730286
nan,39.8420600891,82.6760635376
nan,40.8560142517,40.8328170776
nan,29.3006916046,95.3631362915
nan,35.285320282,74.1055908203
nan,24.1133079529,71.2609710693
nan,27.3652057648,68.9354476929
nan,61.6006355286,108.934684753
nan,66.8219528198,72.9130249023
nan,56.8576507568,98.1937332153
nan,62.5990104675,44.3813476562
nan,68.246925354,90.1330337524
nan,49.1372795105,97.2551651001
nan,54.6555404663,93.7259521484
nan,60.3671112061,52.9664535522
nan,64.6066436768,202.540206909
nan,68.1926498413,61.9957046509
nan,45.5638465881,57.3212089539
nan,52.0040664673,37.8078651428
nan,56.4485435486,111.396400452
nan,59.0653038025,65.3325881958
nan,39.1229324341,79.4050598145
nan,48.9325180054,51.6155662537
nan,31.4071979523,148.935531616
nan,36.4081802368,54.2265396118
nan,51.7795410156,45.7002830505
nan,54.5932655334,39.7321891785
nan,48.352771759,223.092300415
nan,51.906452179,43.2345619202
nan,55.4604034424,116.884719849
nan,43.3172874451,51.0246086121
nan,46.9740371704,106.253875732
nan,50.8176460266,54.0739936829
nan,53.4861946106,46.2630882263
nan,55.3479194641,39.4540138245
nan,40.7347717285,207.442321777
nan,45.1780738831,40.3146591187
nan,48.256477356,101.699623108
nan,49.8792381287,47.9917449951
nan,35.6937065125,103.064727783
nan,43.2025260925,56.189239502
nan,29.1773719788,89.821182251
nan,33.3664932251,41.3679351807
nan,73.868812561,195.092437744
nan,45.1659355164,39.7597885132
nan,39.2742271423,103.937255859
nan,67.6002655029,39.9740829468
nan,45.2982559204,73.9464950562
nan,39.9688415527,38.0287971497
nan,25.5099925995,71.8461074829
nan,88.0337982178,36.5413818359
nan,61.77186203,126.617355347
nan,27.4225902557,37.6878738403
nan,108.655181885,75.6722259521
nan,71.9030609131,40.1912956238
nan,34.3170890808,51.5938148499
nan,141.888580322,39.2329521179
nan,107.159202576,56.0657310486
nan,37.167640686,33.9738960266
nan,128.459716797,102.145271301
nan,98.9569854736,38.1160049438
nan,61.7546615601,55.8269805908
nan,21.8661575317,49.8230552673
nan,42.8002281189,47.6666793823
nan,16.9403114319,48.228012085
nan,46.0822601318,46.8108406067
nan,21.6968212128,35.1025428772
nan,47.9425468445,98.0427398682
nan,23.4415683746,44.9844703674
nan,57.415813446,51.5276527405
nan,29.2047424316,52.6299362183
nan,60.0104141235,50.4325561523
nan,31.8470745087,52.0717010498
nan,68.0252380371,51.1812515259
nan,39.9262962341,34.0646629333
nan,59.5387077332,83.4778747559
nan,42.9521369934,46.6910629272
nan,48.9245109558,52.0251960754
nan,43.9902229309,55.9600296021
nan,43.5502891541,51.1367034912
nan,37.9072494507,54.5822219849
nan,41.2949066162,53.167049408
nan,35.2093887329,31.8776245117
nan,45.8028831482,71.7354736328
nan,36.9957275391,44.7032203674
nan,51.6263046265,48.20154953
nan,42.5988807678,59.3557548523
nan,55.5466384888,51.5909729004
nan,46.3040771484,57.0816764832
nan,49.2009353638,54.1879653931
nan,40.8811378479,30.4810752869
